RpdID,PlanStringID,Subject,DepartmentID,PlanID,SpecialtyCipher
10905,2047469,Теория вероятностей и математическая статистика,4,5842,27.03.05
10722,2047474,Безопасность жизнедеятельности,39,5842,27.03.05
10835,2047491,Экология,7,5842,27.03.05
3624,2047493,Общая теория статистики,19,5842,27.03.05
3933,2047552,Введение в инноватику,8,5842,27.03.05
3897,2047627,Трансфер технологий (Technology Transfer),8,5845,27.04.05
15180,2047659,Русский язык и культура речи,41,5846,45.03.02
8560,2047666,Культурология,40,5846,45.03.02
10731,2047670,Безопасность жизнедеятельности,39,5846,45.03.02
6455,2047697,Логика и теория аргументации,43,5846,45.03.02
8836,2047737,Практическая грамматика английского языка,9,5847,45.03.02
10732,2047744,Безопасность жизнедеятельности,39,5847,45.03.02
